Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
2.7650729105800513,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.7447587544923767,-1.235859466814624,1.0727260933845695
-1.190808089486786,-1.491167544295828,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,0.9493417621818592,2.2470699840485726,1.0727260933845695
1.1827205105533163,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.4163540746602946,-0.7382981166913104,0.06167416748016841
0.8310866438807085,0.669944838741604,0.14687568747555949,-2.015947575473046,-0.4631773414953497,-0.6535040465617081,1.6334296119723128,1.7495086339252586,0.5672001304323689
1.534354377225924,0.669944838741604,0.14687568747555949,-2.015947575473046,-0.4631773414953497,-0.6535040465617081,0.5663801020971981,0.25682458355531723,-0.9493777584242327
-0.047998022800810905,0.669944838741604,-1.3830793903948504,-2.015947575473046,-0.4631773414953497,-0.6535040465617081,2.0489837537663065,1.2519472838019448,0.06167416748016841
1.534354377225924,0.669944838741604,0.14687568747555949,-0.13364358343472096,2.020347277782665,-0.6535040465617081,-0.1545514226690231,0.25682458355531723,0.5672001304323689
-0.047998022800810905,0.669944838741604,1.6768307653459693,1.7486604086036037,-0.4631773414953497,1.0009365776451478,1.302545069401477,1.2519472838019448,-0.9493777584242327
2.23762211057114,0.669944838741604,-1.3830793903948504,-0.13364358343472096,3.262109587421672,-0.6535040465617081,-0.07519581502890833,-0.7382981166913104,1.0727260933845695
-0.6633572894778745,0.669944838741604,1.6768307653459693,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,0.6953329645123847,0.754385933678631,-0.9493777584242327
-0.9270826894823303,-1.491167544295828,0.14687568747555949,1.7486604086036037,-0.4631773414953497,1.0009365776451478,-0.7001212251948121,-0.7382981166913104,-0.9493777584242327
-1.0149911561504823,-1.491167544295828,0.14687568747555949,1.7486604086036037,-0.4631773414953497,-0.6535040465617081,0.36728255078583877,2.2470699840485726,-1.454903721376433
-1.190808089486786,-1.491167544295828,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,-0.6037608444889585,-0.7382981166913104,1.0727260933845695
2.1497136439029876,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.7341307713262899,0.25682458355531723,-0.9493777584242327
-0.6633572894778745,-1.491167544295828,0.14687568747555949,1.7486604086036037,-0.4631773414953497,-0.6535040465617081,-0.6618604857968997,-0.48951744162965344,-0.9493777584242327
-0.3117234228052667,-1.491167544295828,-1.3830793903948504,-0.13364358343472096,0.7785849681436575,-0.6535040465617081,-0.7047266845667831,0.25682458355531723,1.0727260933845695
1.534354377225924,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.30015479204441226,0.25682458355531723,1.0727260933845695
-0.9270826894823303,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,1.700740172024196,0.754385933678631,-1.454903721376433
0.7431781772125566,-1.491167544295828,1.6768307653459693,-2.015947575473046,-0.4631773414953497,1.0009365776451478,3.2974175096759692,0.25682458355531723,-0.9493777584242327
-0.39963188947341866,0.669944838741604,0.14687568747555949,-0.13364358343472096,2.020347277782665,-0.6535040465617081,0.05623691012503176,0.25682458355531723,1.0727260933845695
1.0948120438851643,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.402891962649918,-0.9870787917529672,-0.9493777584242327
0.7431781772125566,0.669944838741604,0.14687568747555949,1.7486604086036037,2.020347277782665,-0.6535040465617081,-0.2211534505098337,-1.235859466814624,1.0727260933845695
1.0948120438851643,0.669944838741604,-1.3830793903948504,1.7486604086036037,-0.4631773414953497,-0.6535040465617081,-0.3649854893575417,-0.9041519000657483,-0.9493777584242327
0.7431781772125566,0.669944838741604,0.14687568747555949,-0.13364358343472096,0.7785849681436575,1.0009365776451478,-0.5197997774768728,-0.7382981166913104,-0.9493777584242327
-0.8391742228141784,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.4259192595097727,-0.9041519000657483,0.5672001304323689
0.039910443867341036,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.6721342028574503,-1.235859466814624,0.5672001304323689
0.3036358438717969,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-1.007978470905793,-1.235859466814624,1.0727260933845695
0.5673612438762526,-1.491167544295828,0.14687568747555949,1.7486604086036037,3.262109587421672,2.6553772018520037,-1.014000994699909,-0.7382981166913104,1.0727260933845695
-0.13590648946896286,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,-0.3033431869942383,-1.152932575127405,1.0727260933845695
2.4134390439074433,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,1.2628672655814197,3.2421926842952002,-1.454903721376433
0.039910443867341036,0.669944838741604,0.14687568747555949,-0.13364358343472096,3.262109587421672,1.0009365776451478,-0.4811847719734241,-0.24073676656799656,-1.454903721376433
-0.7512657561460264,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,0.2652539123914055,0.25682458355531723,0.5672001304323689
-0.4875403561415706,0.669944838741604,0.14687568747555949,-0.13364358343472096,0.7785849681436575,1.0009365776451478,0.9192291432112799,-0.24073676656799656,-0.9493777584242327
1.8859882438985318,0.669944838741604,-1.3830793903948504,1.7486604086036037,-0.4631773414953497,-0.6535040465617081,-0.7111034744664352,-0.7382981166913104,-1.454903721376433
-0.2238149561371148,-1.491167544295828,1.6768307653459693,-0.13364358343472096,-0.4631773414953497,2.6553772018520037,-0.6367075923038276,-0.7382981166913104,0.5672001304323689
-0.9270826894823303,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,0.522451105010706,1.9982893089869156,1.0727260933845695
-0.39963188947341866,0.669944838741604,0.14687568747555949,-2.015947575473046,-0.4631773414953497,-0.6535040465617081,1.0056700729621193,2.2470699840485726,0.06167416748016841
0.127818910535493,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,2.6553772018520037,-0.4149370102381497,-0.24073676656799656,1.0727260933845695
0.127818910535493,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,2.6553772018520037,-0.724919852582348,-0.9041519000657483,-0.44385179547203213
-1.0149911561504823,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,-0.9966419555286339,-0.9870787917529672,1.0727260933845695
-0.4875403561415706,0.669944838741604,1.6768307653459693,-0.13364358343472096,2.020347277782665,-0.6535040465617081,-0.3323930076482089,0.754385933678631,1.0727260933845695
-0.8391742228141784,0.669944838741604,0.14687568747555949,-0.13364358343472096,2.020347277782665,1.0009365776451478,-0.7486556816532752,-0.7382981166913104,1.0727260933845695
0.7431781772125566,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,1.0389710868825246,-0.24073676656799656,1.57825205633677
-1.0149911561504823,0.669944838741604,0.14687568747555949,1.7486604086036037,0.7785849681436575,-0.6535040465617081,1.0329485630884085,0.754385933678631,-0.9493777584242327
1.9738967105666838,-1.491167544295828,-1.3830793903948504,-2.015947575473046,-0.4631773414953497,-0.6535040465617081,1.0173608544448147,2.2470699840485726,-0.9493777584242327
-0.047998022800810905,-1.491167544295828,1.6768307653459693,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.665403146852262,-0.8212250083785293,-0.9493777584242327
0.3036358438717969,0.669944838741604,0.14687568747555949,-0.13364358343472096,2.020347277782665,-0.6535040465617081,-0.3444380552364406,1.2519472838019448,1.0727260933845695
-1.1028996228186343,-1.491167544295828,-2.91303446826526,1.7486604086036037,2.020347277782665,-0.6535040465617081,-0.6799280571792472,-1.235859466814624,-0.9493777584242327
0.3036358438717969,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,1.4017395789516205,-0.8212250083785293,-0.9493777584242327
-0.6633572894778745,-1.491167544295828,0.14687568747555949,-0.13364358343472096,0.7785849681436575,-0.6535040465617081,-0.4245021950876278,-0.7382981166913104,1.0727260933845695
-0.5754488228097225,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,-0.3323930076482089,0.25682458355531723,0.5672001304323689
-0.4875403561415706,0.669944838741604,1.6768307653459693,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,0.9543014876593663,0.5056052586169741,-0.9493777584242327
-0.9270826894823303,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.7118120066775077,-0.7382981166913104,1.0727260933845695
-0.39963188947341866,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,0.03781507263714797,-0.24073676656799656,-0.9493777584242327
1.8859882438985318,0.669944838741604,0.14687568747555949,-2.015947575473046,-0.4631773414953497,1.0009365776451478,-0.37065374704612136,1.2519472838019448,-0.9493777584242327
-0.8391742228141784,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.8815054712293602,-1.235859466814624,-0.9493777584242327
1.446445910557772,0.669944838741604,1.6768307653459693,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,1.1324973387440884,-0.7382981166913104,1.0727260933845695
-0.39963188947341866,-1.491167544295828,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,2.2300137336953183,1.2519472838019448,1.0727260933845695
-1.1028996228186343,-1.491167544295828,1.6768307653459693,-0.13364358343472096,-0.4631773414953497,2.6553772018520037,-0.4641799989076852,-0.24073676656799656,-0.9493777584242327
-1.1028996228186343,-1.491167544295828,-1.3830793903948504,1.7486604086036037,-0.4631773414953497,-0.6535040465617081,1.0478277395209301,1.2519472838019448,0.5672001304323689
-0.7512657561460264,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,-0.6661116790633343,-0.9870787917529672,-1.454903721376433
1.2706289772214683,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,-0.6143888276550453,-0.48951744162965344,1.0727260933845695
2.23762211057114,0.669944838741604,1.6768307653459693,-2.015947575473046,-0.4631773414953497,1.0009365776451478,-0.467014127751975,1.2519472838019448,-1.454903721376433
-0.9270826894823303,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,3.949975676073699,2.2470699840485726,-1.454903721376433
-0.8391742228141784,-1.491167544295828,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.03197535015348868,0.25682458355531723,1.0727260933845695
1.0948120438851643,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,0.6797452558687906,0.5056052586169741,1.57825205633677
-0.5754488228097225,-1.491167544295828,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.3897841167450776,-0.7382981166913104,1.0727260933845695
-1.190808089486786,0.669944838741604,0.14687568747555949,-0.13364358343472096,3.262109587421672,1.0009365776451478,-0.8021498635892454,-0.7382981166913104,-0.9493777584242327
0.127818910535493,0.669944838741604,0.14687568747555949,-2.015947575473046,-0.4631773414953497,-0.6535040465617081,-0.5144857858938294,1.2519472838019448,0.06167416748016841
-0.9270826894823303,-1.491167544295828,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.3107827752104991,1.2519472838019448,1.0727260933845695
-0.4875403561415706,-1.491167544295828,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,1.7223504044619058,1.2519472838019448,-0.9493777584242327
0.9189951105488605,0.669944838741604,-1.3830793903948504,1.7486604086036037,-0.4631773414953497,-0.6535040465617081,-0.9002815748227803,-1.152932575127405,1.0727260933845695
1.3585374438896203,0.669944838741604,1.6768307653459693,-2.015947575473046,-0.4631773414953497,-0.6535040465617081,-0.7465300850200578,-1.0700056834401863,2.0837780192889706
0.47945277720810076,-1.491167544295828,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,0.9504045604984679,1.7495086339252586,-1.454903721376433
0.3915443105399488,0.669944838741604,1.6768307653459693,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.4585117412191056,1.2519472838019448,0.06167416748016841
2.677164443911899,0.669944838741604,1.6768307653459693,-2.015947575473046,-0.4631773414953497,-0.6535040465617081,-0.6182857548159438,-0.7382981166913104,-0.9493777584242327
-0.13590648946896286,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,0.24576927658691303,1.7495086339252586,1.0727260933845695
1.3585374438896203,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,0.5313077576491118,-0.8212250083785293,1.0727260933845695
0.3036358438717969,0.669944838741604,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,2.183959139975609,2.744631334171886,-0.9493777584242327
-1.190808089486786,0.669944838741604,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,1.0009365776451478,0.19865188455059488,0.754385933678631,0.5672001304323689
0.7431781772125566,-1.491167544295828,0.14687568747555949,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,0.9465076333375694,0.25682458355531723,1.0727260933845695
1.0069035772170125,0.669944838741604,0.14687568747555949,-0.13364358343472096,2.020347277782665,-0.6535040465617081,-0.7291710458487828,-0.48951744162965344,1.0727260933845695
-1.0149911561504823,-1.491167544295828,-1.3830793903948504,1.7486604086036037,0.7785849681436575,-0.6535040465617081,-0.6034065783834223,-0.24073676656799656,-1.454903721376433
1.9738967105666838,-1.491167544295828,-1.3830793903948504,-0.13364358343472096,-0.4631773414953497,-0.6535040465617081,-0.5371588166481479,0.25682458355531723,2.0837780192889706
